"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","BCI","AMPLITUD","LTRENDIDX","M","1999-11",97.99542,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","1999-12",98.10581,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-01",97.75793,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-02",97.61969,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-03",97.85477,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-04",98.37888,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-05",98.74268,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-06",98.90613,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-07",98.99274,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-08",99.28352,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-09",100.0123,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-10",101.1929,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-11",101.9693,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.3071,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-01",102.3747,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-02",102.284,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-03",101.9836,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-04",101.5066,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-05",101.3108,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-06",101.9289,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-07",102.8665,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-08",103.2818,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-09",103.0156,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-10",102.4906,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-11",102.1518,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-12",102.3612,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-01",103.4618,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-02",104.1517,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-03",104.0818,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-04",103.1658,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-05",102.5555,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-06",102.3693,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-07",102.4602,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-08",102.6018,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-09",102.8304,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-10",103.1066,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-11",103.2439,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-12",103.3805,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-01",103.566,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-02",104.058,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-03",104.5464,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-04",104.4875,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-05",104.2291,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-06",104.0065,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-07",104.2017,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-08",104.4241,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-09",104.5751,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-10",104.5858,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-11",104.5027,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-12",104.3582,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-01",104.2148,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-02",104.3492,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-03",104.6082,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-04",104.8254,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-05",104.9164,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-06",104.7403,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-07",104.5595,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-08",104.4681,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-09",104.3367,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-10",104.1009,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-11",103.8525,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-12",103.7221,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-01",103.6152,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-02",103.8155,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-03",104.0682,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-04",104.4032,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-05",104.7243,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-06",104.8684,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-07",105.1104,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-08",105.4683,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-09",105.7364,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-10",105.8358,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-11",105.9004,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-12",105.6659,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-01",105.1529,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-02",104.8621,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-03",104.8312,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-04",104.808,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-05",104.8322,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-06",104.9434,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-07",105.2755,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-08",105.6303,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-09",105.9325,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-10",106.032,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-11",105.9924,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-12",106.1483,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-01",106.4767,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-02",106.6371,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-03",106.2732,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-04",105.6786,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-05",105.2162,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-06",104.8901,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-07",104.5717,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-08",104.247,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-09",103.7059,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-10",103.1421,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.789,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.5395,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.1808,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.5263,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.4985,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.35046,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-05",98.27795,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-06",97.70113,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-07",97.25201,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-08",96.66597,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-09",95.5227,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-10",94.02892,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-11",92.58782,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-12",91.24688,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-01",89.99783,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-02",89.21269,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-03",89.51572,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-04",90.67986,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-05",91.59924,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-06",92.03654,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-07",92.09712,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-08",92.06719,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-09",92.43186,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-10",93.11817,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-11",93.87801,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-12",94.78217,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-01",95.81466,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-02",97.07017,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.3512,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.44701,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.2297,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.5816,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.6744,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.6572,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.6422,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.7218,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.7476,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.7624,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.8562,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.1908,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.3944,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.368,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.1608,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.9176,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.7715,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.5359,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.5591,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.6221,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.7025,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.8714,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-01",101.2142,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-02",101.3458,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-03",101.2095,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.8271,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.6321,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.5141,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.3682,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.5667,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.8858,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-10",101.0937,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-11",101.2609,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-12",101.4742,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-01",101.6688,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-02",101.6121,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-03",101.2207,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.8922,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.9129,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-06",101,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-07",101.0671,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-08",101.0589,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-09",101.0804,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-10",101.2088,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-11",101.511,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-12",101.7583,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-01",101.9102,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-02",101.7897,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-03",101.363,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0968,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.8895,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9279,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.989,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.9138,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.8212,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.711,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.5566,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2187,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.99261,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.80576,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.87622,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.0733,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.0834,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.0389,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.1932,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-08",100.3756,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3086,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-10",100.2521,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.126,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.1174,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.1382,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-02",100.1873,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4479,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.7276,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.905,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-06",101.0049,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.9027,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.8537,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-09",101.084,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-10",101.3678,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-11",101.7405,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-12",102.019,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-01",102.1367,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-02",102.2587,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-03",102.3884,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-04",102.4821,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-05",102.5944,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-06",102.6664,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-07",102.7282,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-08",102.9844,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-09",103.2013,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-10",103.4345,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-11",103.5362,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-12",103.6311,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-01",103.6201,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-02",103.4405,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-03",103.234,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-04",103.0541,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-05",102.9939,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-06",103.0511,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-07",103.1889,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-08",103.2777,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-09",103.2337,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-10",103.2836,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-11",103.4188,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-12",103.4239,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-01",103.253,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-02",102.9068,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-03",102.4459,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-04",102.0223,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-05",101.8682,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-06",101.8146,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-07",101.6816,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-08",101.5678,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-09",101.3933,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-10",101.3283,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-11",101.5739,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-12",102.0733,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-01",102.4626,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-02",102.0045,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-03",100.2219,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.90666,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.28956,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.9415,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-07",99.12215,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.0329,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.6429,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-10",100.6207,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.3773,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.1043,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.97785,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.2747,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.3016,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-04",102.823,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-05",103.7425,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-06",103.9652,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-07",103.6357,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-08",103.1118,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-09",102.7434,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-10",102.4522,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-11",102.1783,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-12",102.1721,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2022-01",102.402,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2022-02",102.6396,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2022-03",102.5049,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1993-05",95.96816,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1993-06",95.21701,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1993-07",94.34529,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1993-08",93.99856,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1993-09",94.90165,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1993-10",96.61307,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1993-11",97.9771,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1993-12",96.86928,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-01",94.89703,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-02",93.39144,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-03",92.49973,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-04",91.80983,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-05",91.85202,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-06",92.45103,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-07",93.90356,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-08",95.66777,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-09",96.6048,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-10",97.11088,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-11",97.6381,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1994-12",99.34042,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-01",100.9375,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-02",101.451,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-03",101.6223,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-04",101.8075,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-05",101.9749,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-06",102.4682,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-07",102.4849,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-08",101.6826,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-09",100.5691,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-10",99.23857,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-11",98.41642,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1995-12",98.48654,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-01",98.65308,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-02",98.53053,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-03",98.18041,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-04",98.30167,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-05",98.5479,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-06",98.52415,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-07",98.31997,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-08",98.02494,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-09",97.59406,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-10",97.0411,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-11",96.02251,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1996-12",95.27125,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-01",95.31148,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-02",96.46443,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-03",97.55463,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-04",97.97559,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-05",97.95486,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-06",98.53957,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-07",98.83907,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-08",98.82816,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-09",98.40394,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-10",97.46447,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-11",96.604,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-12",96.05354,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-01",96.47349,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-02",97.43738,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-03",98.33334,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-04",98.75539,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-05",98.72552,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-06",97.96682,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-07",96.78023,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-08",95.21095,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-09",93.72678,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-10",92.11079,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-11",91.31823,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-12",91.39944,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-01",91.88589,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-02",92.2511,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-03",92.54214,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-04",92.91292,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-05",93.60406,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-06",94.33504,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-07",94.46007,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-08",94.98138,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-09",95.57831,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-10",96.22043,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-11",97.01106,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-12",97.61296,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-01",97.81286,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-02",97.8344,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-03",97.76551,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-04",97.84182,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-05",98.00731,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-06",97.80414,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-07",97.7318,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-08",98.2983,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-09",98.97452,
